epoch,max_memory_allocated,max_memory_reserved,step,train/ce_l4plus_base,train/ce_l4plus_fused,train/ce_loss,train/ce_loss_l4plus,train/loss,train/scheme_d_candidate_recall,train/scheme_d_gate_entropy,train/scheme_d_gate_mean,train/scheme_d_gate_polar_penalty,train/scheme_d_gate_std,train/scheme_d_loss_acoustic_l4plus,train/scheme_d_loss_candidate_ce,train/scheme_d_loss_codebook_consistency,train/scheme_d_loss_distribution_alignment,train/scheme_d_loss_final_l4plus,train/scheme_d_loss_reg_latent,train/scheme_d_loss_residual_correction,train_loss,training_time,val/ce_l4plus_base,val/ce_l4plus_fused,val/ce_loss,val/ce_loss_l4plus,val/loss,val/scheme_d_candidate_recall,val/scheme_d_gate_entropy,val/scheme_d_gate_mean,val/scheme_d_gate_polar_penalty,val/scheme_d_gate_std,val/scheme_d_loss_acoustic_l4plus,val/scheme_d_loss_candidate_ce,val/scheme_d_loss_codebook_consistency,val/scheme_d_loss_distribution_alignment,val/scheme_d_loss_final_l4plus,val/scheme_d_loss_reg_latent,val/scheme_d_loss_residual_correction,val/top1_acc_l4plus_4,val_loss
0,,,49,5.552396774291992,5.744107246398926,4.808002948760986,5.552396774291992,5.324281215667725,0.022499999031424522,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.8800225257873535,3.330141544342041,6.302091121673584,2.60874080657959,5.744107246398926,0.8932003378868103,1.9308854341506958,,,,,,,,,,,,,,,,,,,,,
0,,,99,5.231470108032227,5.4732184410095215,4.30414342880249,5.231470108032227,5.242606163024902,0.04999999701976776,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.842759609222412,2.951474666595459,6.302091121673584,2.5918447971343994,5.4732184410095215,0.9447790384292603,1.9033080339431763,,,,,,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,,,,,,,,,,4.9079670906066895,5.276810646057129,4.154046058654785,4.9079670906066895,5.483668327331543,0.019999999552965164,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.868288040161133,3.5360350608825684,6.302091121673584,2.6218419075012207,5.276810646057129,0.9755747318267822,1.9523210525512695,0.029999999329447746,5.483668327331543
0,,,99,,,,,,,,,,,,,,,,,,5.3729376792907715,,,,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,,,90.54699999999866,,,,,,,,,,,,,,,,,,,
,941442048,1161822208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
