epoch,max_memory_allocated,max_memory_reserved,step,train/ce_l4plus_base,train/ce_l4plus_fused,train/ce_loss,train/ce_loss_l4plus,train/loss,train/scheme_d_candidate_recall,train/scheme_d_gate_entropy,train/scheme_d_gate_mean,train/scheme_d_gate_polar_penalty,train/scheme_d_gate_std,train/scheme_d_loss_acoustic_l4plus,train/scheme_d_loss_candidate_ce,train/scheme_d_loss_codebook_consistency,train/scheme_d_loss_distribution_alignment,train/scheme_d_loss_final_l4plus,train/scheme_d_loss_reg_latent,train/scheme_d_loss_residual_correction,train_loss,training_time,val/ce_l4plus_base,val/ce_l4plus_fused,val/ce_loss,val/ce_loss_l4plus,val/loss,val/scheme_d_candidate_recall,val/scheme_d_gate_entropy,val/scheme_d_gate_mean,val/scheme_d_gate_polar_penalty,val/scheme_d_gate_std,val/scheme_d_loss_acoustic_l4plus,val/scheme_d_loss_candidate_ce,val/scheme_d_loss_codebook_consistency,val/scheme_d_loss_distribution_alignment,val/scheme_d_loss_final_l4plus,val/scheme_d_loss_reg_latent,val/scheme_d_loss_residual_correction,val/top1_acc_l4plus_4,val_loss
0,,,49,5.552396774291992,5.738579273223877,4.808002948760986,5.552396774291992,5.366684913635254,0.03999999910593033,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.854100704193115,3.3869385719299316,6.302091121673584,2.608821153640747,5.738579273223877,0.8932003378868103,2.1837265491485596,,,,,,,,,,,,,,,,,,,,,
0,,,99,5.231470108032227,5.443970680236816,4.30414342880249,5.231470108032227,5.3591179847717285,0.054999999701976776,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.764139652252197,3.247324228286743,6.302091121673584,2.591803789138794,5.443970680236816,0.9447790384292603,2.181288719177246,,,,,,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,,,,,,,,,,4.9079670906066895,5.277877330780029,4.154046058654785,4.9079670906066895,5.48127555847168,0.009999999776482582,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.871591091156006,3.4483790397644043,6.302091121673584,2.6218209266662598,5.277877330780029,0.9755747318267822,2.191575527191162,0.19999998807907104,5.48127555847168
0,,,99,,,,,,,,,,,,,,,,,,5.419229984283447,,,,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,,,90.34300000000076,,,,,,,,,,,,,,,,,,,
,941442048,1161822208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
