epoch,max_memory_allocated,max_memory_reserved,step,train/alpha_high,train/alpha_low,train/ce_loss,train/ce_loss_l4plus,train/direct_res_loss,train/loss,train/scheme_d_loss_final_l4plus,train/scheme_post3_loss,train/si_sdr_loss,train/spec_loss,train/wave_l1,train_loss,training_time,val/alpha_high,val/alpha_low,val/ce_loss,val/ce_loss_l4plus,val/direct_res_loss,val/loss,val/scheme_d_loss_final_l4plus,val/scheme_post3_loss,val/si_sdr_loss,val/spec_loss,val/wave_l1,val_loss
0,,,49,0.05012130364775658,0.05012635514140129,4.808003902435303,5.552396774291992,0.9872884154319763,9.100058555603027,6.939432144165039,6.939432144165039,-2.2877020835876465,0.9274455308914185,0.35171669721603394,,,,,,,,,,,,,,
0,,,59,,,,,,,,,,,,,,0.050004009157419205,0.05000411719083786,4.651446342468262,5.7113237380981445,1.0072903633117676,9.324737548828125,6.939121246337891,6.939121246337891,-1.5822046995162964,0.9251071214675903,0.38483017683029175,9.324737548828125
0,,,59,,,,,,,,,,,,9.180357933044434,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,118.8130000000001,,,,,,,,,,,,
,1025180160,1201668096,1,,,,,,,,,,,,,,,,,,,,,,,,,
