epoch,max_memory_allocated,max_memory_reserved,step,train/ce_l4plus_base,train/ce_l4plus_fused,train/ce_loss,train/ce_loss_l4plus,train/loss,train/scheme_d_gate_entropy,train/scheme_d_gate_mean,train/scheme_d_gate_polar_penalty,train/scheme_d_gate_std,train/scheme_d_loss_acoustic_l4plus,train/scheme_d_loss_codebook_consistency,train/scheme_d_loss_final_l4plus,train/scheme_d_loss_prototype_alignment,train/scheme_d_loss_reg_latent,train/scheme_d_loss_residual_correction,train_loss,training_time,val/ce_l4plus_base,val/ce_l4plus_fused,val/ce_loss,val/ce_loss_l4plus,val/loss,val/scheme_d_gate_entropy,val/scheme_d_gate_mean,val/scheme_d_gate_polar_penalty,val/scheme_d_gate_std,val/scheme_d_loss_acoustic_l4plus,val/scheme_d_loss_codebook_consistency,val/scheme_d_loss_final_l4plus,val/scheme_d_loss_prototype_alignment,val/scheme_d_loss_reg_latent,val/scheme_d_loss_residual_correction,val_loss
0,,,49,5.552396774291992,5.847720146179199,4.808002948760986,5.552396774291992,2.400761842727661,-0.6866265535354614,0.443115234375,0.2467041015625,0.0029277801513671875,7.550727367401123,4.127113342285156,5.847720146179199,0.8221630454063416,0.9106282591819763,2.5525925159454346,,,,,,,,,,,,,,,,,,
0,,,99,5.231470108032227,5.604739665985107,4.30414342880249,5.231470108032227,1.7266197204589844,-0.6889885067939758,0.454345703125,0.2479248046875,0.0011034011840820312,7.651408672332764,3.4482898712158203,5.604739665985107,0.19254203140735626,0.9445599317550659,2.446887493133545,,,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,,,,,,,,4.9079670906066895,5.289759635925293,4.154046058654785,4.9079670906066895,8.011279106140137,-0.6926588416099548,0.484375,0.249755859375,0.0,6.881232261657715,6.302155494689941,5.289759635925293,6.212961196899414,0.97538161277771,1.9272074699401855,8.011279106140137
0,,,99,,,,,,,,,,,,,,,,3.7127275466918945,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,97.9529999999977,,,,,,,,,,,,,,,,
,978190336,1197473792,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
