epoch,max_memory_allocated,max_memory_reserved,step,train/ce_l4plus_base,train/ce_l4plus_fused,train/ce_loss,train/ce_loss_l4plus,train/loss,train/scheme_d_gate_entropy,train/scheme_d_gate_mean,train/scheme_d_gate_polar_penalty,train/scheme_d_gate_std,train/scheme_d_loss_acoustic_l4plus,train/scheme_d_loss_codebook_consistency,train/scheme_d_loss_final_l4plus,train/scheme_d_loss_reg_latent,train_loss,training_time,val/ce_l4plus_base,val/ce_l4plus_fused,val/ce_loss,val/ce_loss_l4plus,val/loss,val/scheme_d_gate_entropy,val/scheme_d_gate_mean,val/scheme_d_gate_polar_penalty,val/scheme_d_gate_std,val/scheme_d_loss_acoustic_l4plus,val/scheme_d_loss_codebook_consistency,val/scheme_d_loss_final_l4plus,val/scheme_d_loss_reg_latent,val_loss
0,,,49,5.55239725112915,5.660360336303711,4.808002948760986,5.55239725112915,2.4895286560058594,-0.6889964938163757,0.45458984375,0.2479248046875,0.00394439697265625,6.674935340881348,2.7644801139831543,5.660360336303711,0.8780935406684875,,,,,,,,,,,,,,,,
0,,,99,5.231470108032227,5.411309242248535,4.30414342880249,5.231470108032227,2.55043888092041,-0.6908571720123291,0.46630859375,0.2489013671875,0.0017795562744140625,6.787412166595459,2.7710206508636475,5.411309242248535,0.9158545732498169,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,,,,,,4.9079670906066895,5.290818214416504,4.154046058654785,4.9079670906066895,2.987957000732422,-0.6926164627075195,0.484619140625,0.2498779296875,0.00011903047561645508,6.913529872894287,6.299083709716797,5.290818214416504,0.9753426313400269,2.987957000732422
0,,,99,,,,,,,,,,,,,,2.672262668609619,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,95.23400000000038,,,,,,,,,,,,,,
,957076992,1191182336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
