epoch,max_memory_allocated,max_memory_reserved,step,train/ce_l4plus_base,train/ce_l4plus_fused,train/ce_loss,train/ce_loss_l4plus,train/loss,train/scheme_d_gate_entropy,train/scheme_d_gate_mean,train/scheme_d_gate_polar_penalty,train/scheme_d_gate_std,train/scheme_d_loss_acoustic_l4plus,train/scheme_d_loss_codebook_consistency,train/scheme_d_loss_distribution_alignment,train/scheme_d_loss_final_l4plus,train/scheme_d_loss_prototype_alignment,train/scheme_d_loss_reg_latent,train/scheme_d_loss_residual_correction,train_loss,training_time,val/ce_l4plus_base,val/ce_l4plus_fused,val/ce_loss,val/ce_loss_l4plus,val/loss,val/scheme_d_gate_entropy,val/scheme_d_gate_mean,val/scheme_d_gate_polar_penalty,val/scheme_d_gate_std,val/scheme_d_loss_acoustic_l4plus,val/scheme_d_loss_codebook_consistency,val/scheme_d_loss_distribution_alignment,val/scheme_d_loss_final_l4plus,val/scheme_d_loss_prototype_alignment,val/scheme_d_loss_reg_latent,val/scheme_d_loss_residual_correction,val/top1_acc_l4plus_4,val_loss
0,,,49,5.552396774291992,5.785815715789795,4.808003902435303,5.552396774291992,5.899022102355957,-0.6896635293960571,0.458984375,0.248291015625,0.008270263671875,7.217165946960449,3.6295149326324463,3.168315887451172,5.785815715789795,2.379258871078491,0.9253741502761841,2.527512788772583,,,,,,,,,,,,,,,,,,,,
0,,,99,5.231469631195068,5.598039150238037,4.30414342880249,5.231469631195068,3.769386053085327,-0.6897120475769043,0.477783203125,0.248291015625,0.03509521484375,7.691241264343262,2.6527490615844727,1.5833804607391357,5.598039150238037,1.445210337638855,0.9578097462654114,2.4031569957733154,,,,,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,,,,,,,,,4.9079670906066895,5.277399063110352,4.154046058654785,4.9079670906066895,7.372974395751953,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.872194290161133,6.299665451049805,2.6230852603912354,5.277399063110352,5.89818000793457,0.9753797650337219,1.954526662826538,0.0,7.372974395751953
0,,,99,,,,,,,,,,,,,,,,,5.986076354980469,,,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,,93.3279999999977,,,,,,,,,,,,,,,,,,
,977904640,1195376640,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
