epoch,max_memory_allocated,max_memory_reserved,step,train/ce_l4plus_base,train/ce_l4plus_fused,train/ce_loss,train/ce_loss_l4plus,train/loss,train/scheme_d_gate_entropy,train/scheme_d_gate_mean,train/scheme_d_gate_polar_penalty,train/scheme_d_gate_std,train/scheme_d_loss_acoustic_l4plus,train/scheme_d_loss_codebook_consistency,train/scheme_d_loss_distribution_alignment,train/scheme_d_loss_final_l4plus,train/scheme_d_loss_prototype_alignment,train/scheme_d_loss_reg_latent,train/scheme_d_loss_residual_correction,train_loss,training_time,val/ce_l4plus_base,val/ce_l4plus_fused,val/ce_loss,val/ce_loss_l4plus,val/loss,val/scheme_d_gate_entropy,val/scheme_d_gate_mean,val/scheme_d_gate_polar_penalty,val/scheme_d_gate_std,val/scheme_d_loss_acoustic_l4plus,val/scheme_d_loss_codebook_consistency,val/scheme_d_loss_distribution_alignment,val/scheme_d_loss_final_l4plus,val/scheme_d_loss_prototype_alignment,val/scheme_d_loss_reg_latent,val/scheme_d_loss_residual_correction,val/top1_acc_l4plus_10,val_loss
0,,,49,5.552396774291992,5.752830505371094,4.808002948760986,5.552396774291992,7.168891906738281,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.91307258605957,6.302091121673584,2.62058687210083,5.752830505371094,5.656797885894775,0.8932003378868103,1.964968204498291,,,,,,,,,,,,,,,,,,,,
0,,,99,5.231470108032227,5.477523326873779,4.30414342880249,5.231470108032227,7.074703216552734,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.87131404876709,6.302091121673584,2.6180765628814697,5.477523326873779,5.371603488922119,0.9447790384292603,1.9583724737167358,,,,,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,,,,,,,,,4.9079670906066895,5.277383804321289,4.154046058654785,4.9079670906066895,7.368008613586426,-0.6925915479660034,0.484619140625,0.2498779296875,0.0,6.871537685394287,6.302091121673584,2.6232361793518066,5.277383804321289,5.8870134353637695,0.9755747318267822,1.9548218250274658,0.0,7.368008613586426
0,,,99,,,,,,,,,,,,,,,,,7.222511291503906,,,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,,90.68699999999808,,,,,,,,,,,,,,,,,,
,941437952,1161822208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
