epoch,max_memory_allocated,max_memory_reserved,step,train/cont_front3_ce,train/cont_loss_coarse,train/cont_loss_enhanced,train/cont_spec_loss,train/cont_wave_l1,train/loss,train_loss,training_time,val/cont_front3_ce,val/cont_loss_coarse,val/cont_loss_enhanced,val/cont_spec_loss,val/cont_wave_l1,val/loss,val_loss
0,,,49,3.8238637447357178,17.315279006958008,17.31488037109375,2.232048988342285,0.6739435195922852,29.913265228271484,,,,,,,,,
0,,,99,4.380529880523682,15.279092788696289,15.27889347076416,2.4489784240722656,0.6581677198410034,28.008464813232422,,,,,,,,,
0,,,99,,,,,,,,,3.9057412147521973,31.999332427978516,31.996715545654297,2.3128626346588135,0.7129583954811096,49.24103546142578,49.24103546142578
0,,,99,,,,,,,33.82884979248047,,,,,,,,
,,,0,,,,,,,,183.01599999999962,,,,,,,
,1005900288,1474297856,1,,,,,,,,,,,,,,,
