epoch,max_memory_allocated,max_memory_reserved,step,train/ce_l4plus_base,train/ce_l4plus_fused,train/ce_loss,train/ce_loss_l4plus,train/direct_res_loss,train/loss,train/scheme_d_gate_entropy,train/scheme_d_gate_mean,train/scheme_d_gate_polar_penalty,train/scheme_d_gate_std,train/scheme_d_loss_acoustic_l4plus,train/scheme_d_loss_distribution_alignment,train/scheme_d_loss_final_l4plus,train/scheme_d_loss_prototype_alignment,train/scheme_d_loss_reg_latent,train/scheme_d_loss_residual_correction,train/si_sdr_loss,train/spec_loss,train/wave_l1,train_loss,training_time,val/ce_l4plus_base,val/ce_l4plus_fused,val/ce_loss,val/ce_loss_l4plus,val/correct_dist_mean,val/direct_res_loss,val/loss,val/scheme_d_gate_entropy,val/scheme_d_gate_mean,val/scheme_d_gate_polar_penalty,val/scheme_d_gate_std,val/scheme_d_loss_acoustic_l4plus,val/scheme_d_loss_distribution_alignment,val/scheme_d_loss_final_l4plus,val/scheme_d_loss_prototype_alignment,val/scheme_d_loss_reg_latent,val/scheme_d_loss_residual_correction,val/si_sdr_loss,val/spec_loss,val/top1_acc_l4plus_4,val/wave_l1,val/wrong_dist_mean,val_loss
0,,,49,5.023777484893799,5.3249921798706055,4.128766059875488,5.023777484893799,0.9836283922195435,14.436362266540527,-0.6924210786819458,0.481689453125,0.249755859375,0.00010973215103149414,6.9275994300842285,2.6228339672088623,5.3249921798706055,6.061931610107422,0.94828861951828,1.928982138633728,-1.5392093658447266,0.9327390789985657,0.3760610520839691,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,99,5.478402137756348,5.69066858291626,4.655022621154785,5.478402137756348,0.9836153388023376,14.345494270324707,-0.6924210786819458,0.481689453125,0.249755859375,0.00010991096496582031,6.924295902252197,2.622833728790283,5.69066858291626,6.061927318572998,0.8975402116775513,1.9460917711257935,-3.165572166442871,0.9221193194389343,0.3402616083621979,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,,,,,,,,,,,,4.908577919006348,5.299838066101074,4.149325847625732,4.908577919006348,6.646146297454834,1.007333755493164,14.476303100585938,-0.6926588416099548,0.484375,0.249755859375,0.0,6.939187049865723,2.6235527992248535,5.299838066101074,6.084425926208496,0.975554883480072,1.937393069267273,-1.5821417570114136,0.9251216650009155,0.0,0.3848325312137604,6.639163017272949,14.476303100585938
0,,,99,,,,,,,,,,,,,,,,,,,,14.690974235534668,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,,,,,182.14000000000033,,,,,,,,,,,,,,,,,,,,,,,
,1004557312,1203765248,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
