epoch,max_memory_allocated,max_memory_reserved,step,train/cont_front3_ce,train/cont_loss_coarse,train/cont_loss_enhanced,train/cont_loss_noisy,train/cont_res_abs_mean,train/cont_spec_loss,train/cont_wave_l1,train/loss,train_loss,training_time,val/cont_front3_ce,val/cont_loss_coarse,val/cont_loss_enhanced,val/cont_loss_noisy,val/cont_res_abs_mean,val/cont_spec_loss,val/cont_wave_l1,val/loss,val_loss
0,,,49,3.8238978385925293,-5.9646501541137695,-5.9787068367004395,-5.9646501541137695,0.016292789950966835,2.4447479248046875,0.41693028807640076,1.1237995624542236,,,,,,,,,,,
0,,,99,4.380504131317139,-2.5873045921325684,-2.589694023132324,-2.5873045921325684,0.016915714368224144,3.4109930992126465,0.5837574601173401,6.369318008422852,,,,,,,,,,,
0,,,99,,,,,,,,,,,3.905740737915039,-3.1526236534118652,-3.1546356678009033,-3.1526236534118652,0.03540673106908798,3.8606748580932617,0.568636417388916,5.74905252456665,5.74905252456665
0,,,99,,,,,,,,,3.4586076736450195,,,,,,,,,,
,,,0,,,,,,,,,,163.03099999999904,,,,,,,,,
,1438582784,1698693120,1,,,,,,,,,,,,,,,,,,,
